,id,category
4424,4f0fad507ed19b59e21755d8,Plaza
4425,4c9aa7bfd4b1b1f7d859d235,Furniture / Home Store
4426,4b534566f964a520259527e3,Gym
4427,4ff884c5e4b01d0820e4baae,Athletics & Sports
4428,55ed2123498ee066879f0e4b,Business Service
4429,4c930995d84a6dcb400c3a87,Music Venue
4430,4e0da934b0fb59de67ce28c2,Rest Area
4431,4e31d6a9b0fbb985a5082d9f,Gift Shop
4432,532a565c498ed4a8c615e361,Gym / Fitness Center
4433,4a6f14ccf964a52045d51fe3,Theater
4434,5879132a2868046f43c6851c,Coffee Shop
4435,4a635451f964a520c4c41fe3,Grocery Store
4436,4b7c147df964a520b87b2fe3,Gym / Fitness Center
4437,591f516878782c76cddb35ef,Japanese Restaurant
4438,4b58c449f964a520096a28e3,Thai Restaurant
4439,50c94984e4b0c51837881928,Japanese Restaurant
4440,4b383b57f964a520104d25e3,Coffee Shop
4441,56c7ccdf498e2a8dcb4592c2,Coffee Shop
4442,4b4a9917f964a520528b26e3,Mexican Restaurant
4443,5c8c6352fb8e59002c2e0cf8,Ramen Restaurant
4444,4aff15c4f964a520f83322e3,Mexican Restaurant
4445,4afe46dbf964a520102f22e3,Pizza Place
4446,548ca228498e6a8ec9c5a638,Vegetarian / Vegan Restaurant
4447,5b7efaac5b97110026bfe459,Mediterranean Restaurant
4448,4b15f2a5f964a520f2b523e3,Mexican Restaurant
4449,4b030ff7f964a5205d4c22e3,Sushi Restaurant
4450,4a6515f0f964a52047c71fe3,Juice Bar
4451,5262dfa2498e08a22089a395,Japanese Restaurant
4452,4f94975ce4b01970bcbad3ff,Spa
4453,5bbd5a7797cf5a002cd813fb,Sandwich Place
4454,4baa7b03f964a520c96d3ae3,Cosmetics Shop
4455,453cf5d6f964a5201b3c1fe3,Bakery
4456,5946c3bc86f4cc401600890a,Taco Place
4457,4b8c35d3f964a52051c432e3,Supplement Shop
4458,5995e8dc603d2a70191a1970,Donut Shop
4459,575b1c57498e832d62059d40,American Restaurant
4460,52c71c94498e6f5520a244c9,Sandwich Place
4461,4baed479f964a52082db3be3,Dance Studio
4462,56c65d8bcd10f3125e9fa75f,Coffee Shop
4463,50707e60e4b0ddd46939a487,Neighborhood
4464,52c6370f498e2c9009226d87,Sandwich Place
4465,4b96e7eaf964a520deec34e3,Spa
4466,58bb2e634f1069627323338c,New American Restaurant
4467,4b01e3c6f964a5204b4622e3,Mexican Restaurant
4468,4c2b99738abca5937b700020,Mobile Phone Shop
4469,552c11bc498e816af2adc760,Juice Bar
4470,4c7d612cd461a143d8fa7cf5,Kids Store
4471,50b13f65e4b012a76701e6fe,Shopping Mall
4472,4b70b1e5f964a520182a2de3,Men's Store
4473,4b3a7698f964a520f26725e3,Thai Restaurant
4474,4b4ea148f964a520faf226e3,Mexican Restaurant
4475,584e41303e883574248f8696,Gym
4476,4f00cbaf8231bcb704b8c08e,Coffee Shop
4477,504b9096e4b05828d112b6de,Flea Market
4478,525a0149498e9477d57d1530,Flower Shop
4479,4bd4be465631c9b6b90da330,State / Provincial Park
4480,4b6f63a4f964a5206fee2ce3,Grocery Store
4481,4f88c1e6e4b0c71a7127a185,Mexican Restaurant
4482,5274790511d20ab1975d62dd,Rock Club
4483,5a7ab6e4acb00b04927d878b,Convenience Store
4484,4b47a3d8f964a5209b3826e3,Mexican Restaurant
4485,4d41f039aed776eb6c496997,Pizza Place
4486,546e35cc498e0d3af66d7c53,Shipping Store
4487,4e697a01aeb7c31e42a55412,Basketball Court
4488,58827bcc51d19e79a1886f9a,Gym
4489,4e5325e945ddffa8d18a3875,Snack Place
4490,4c8ebe01b3bcb60c722a5c27,Mexican Restaurant
4491,5683360f498e61d606899cfa,Mexican Restaurant
4492,5585ce0d498e264c5ae4bef1,Street Food Gathering
4493,4c0c746f2466a593ac2d7621,Art Gallery
4494,57e05af7498e227bcc3f17f4,Film Studio
4495,5957fc149ec39962183a1e64,Film Studio
4496,4b775a11f964a52054942ee3,Market
4497,5594aac7498e4e9112200ff8,Mexican Restaurant
4498,4b654843f964a520d1eb2ae3,Food Truck
4499,4b650123f964a520ebde2ae3,Cocktail Bar
4500,5253358a11d2c5dd3ebc17e5,Wings Joint
4501,542ef42d498ec001c6058fd3,Coffee Shop
4502,4bdcdfc5462b2d7f30c1113c,Theater
4503,57d0ef3e498ea8a93ed75478,Food Truck
4504,572161a6498e99b41bae5858,Climbing Gym
4505,4c00580c147bd13ab08c2a4d,Indie Movie Theater
4506,4bac2e3ef964a5208ce93ae3,Music Venue
4507,4a74bc02f964a52069df1fe3,Latin American Restaurant
4508,4ac41be2f964a520399e20e3,Italian Restaurant
4509,51b521c0498e0b23c264c2f3,Yoga Studio
4510,57787b3d498e1b23ff9c0986,Burger Joint
4511,5071d722e4b0cff862782247,Board Shop
4512,4a2c77d0f964a52066971fe3,Cemetery
4513,4c688139607ad13a0feda82b,Gay Bar
4514,4ba41d90f964a520138338e3,Mobile Phone Shop
4515,4a7f2d72f964a52024f31fe3,Hawaiian Restaurant
4516,4cec2109baa6a1cdcf18426c,Music Venue
4517,4bfb295d565f76b0fc4105db,Cosmetics Shop
4518,58b8ec9a1d21ba1e3bfd3f80,Cocktail Bar
4519,4afb0e48f964a520b21a22e3,Fast Food Restaurant
4520,4a7f3c72f964a52062f31fe3,Frozen Yogurt Shop
4521,57433924498e382e286bc3e4,Poke Place
4522,4bc3ce42dce4eee16dc2719d,Motel
4523,4bc02d982a89ef3b0f41f088,Mexican Restaurant
4524,4c3a5da80a71c9b6aa2d44c9,Pizza Place
4525,4c15ccd582a3c9b69a65fff8,Convenience Store
4526,4b69f17ff964a52071bd2be3,Grocery Store
4527,4cbc9314d78f468878fcc873,Convenience Store
4528,4b63082bf964a520ba5e2ae3,Gym
4529,4bb07151f964a520d6453ce3,Donut Shop
4530,58157f1338facfe50cad0f48,Restaurant
4531,4af497c8f964a52029f421e3,Latin American Restaurant
4532,4b177af4f964a520d2c523e3,Dive Bar
4533,4b73c978f964a520d8bb2de3,Diner
4534,51117077e4b05ff29943aa6f,Gym
4535,54d3cb33498eaa1ed9869522,Auto Garage
4536,4b53836ff964a52087a027e3,Fast Food Restaurant
4537,4b8defacf964a520d91333e3,Gas Station
4538,51316236e4b00e1a5e8ee122,Thai Restaurant
4539,4bff844bc30a2d7fd311111d,Hotel
4540,4ba6798cf964a520385639e3,Burrito Place
4541,4be5888cd4f7c9b6917d2520,Pool
4542,4c4e19321b8e1b8d713aa026,Donut Shop
4543,4c13f5ada1010f4712a04b18,Park
4544,503c1e63e4b0f39ae0c97c86,Intersection
4545,4d476ed22165721e19debcd7,Park
4546,516579c53d7c7a986b1bf459,Gym / Fitness Center
4547,53051766498ee03ac9afc383,Mobile Phone Shop
4548,4b86c4bbf964a520ed9b31e3,Fast Food Restaurant
4549,4b86c681f964a520689c31e3,Gas Station
4550,4c56f4ead12a20a1729365bd,Fast Food Restaurant
4551,4ee921789adfd1b4c3fcf590,Hotel
4552,4e4e273dbd4101d0d7a37c1f,Fast Food Restaurant
4553,4e190e8b52b123a586dd5d8f,American Restaurant
4554,4c44e741f97fbe9ab5debb30,Grocery Store
4555,4b8c1364f964a52062bc32e3,Mexican Restaurant
4556,3fd66200f964a5202def1ee3,Dive Bar
4557,4d86622e40a7a35db43c34be,Mexican Restaurant
4558,5123dc35183f08e7bca2b765,Pizza Place
4559,59438636db1d815a3b954bb2,Coffee Shop
4560,4f43310419834bc91f553ef3,Pizza Place
4561,5b987fe786bc49002cae4be6,Wings Joint
4562,4bec508575b2c9b6d64f438d,Mexican Restaurant
4563,4cfefde666ee9eb0ca48a74e,ATM
4564,4e06c5a7b0fbba5eee1859ee,Video Store
4565,4b2400bdf964a520dc5e24e3,Sandwich Place
4566,4d4ce7a072eba1433ef33c12,Pizza Place
4567,4c12510ab2510f47c162c498,Convenience Store
4568,4b469d8cf964a520972526e3,Burger Joint
4569,4c0814bf009a0f47da89e5bf,Seafood Restaurant
4570,4cb105bf1168a09312003023,Pharmacy
4571,4d119fd63e33b60cfa9637af,Gas Station
4572,4e826671be7b92ebc865b15a,Mexican Restaurant
4573,4d08372d790fa093c682c273,Grocery Store
4574,4c535ffff5f3d13aa90865f8,Convenience Store
4575,4b9b05f4f964a5209dec35e3,Fast Food Restaurant
4576,5780f96f498eac89bc2fb537,Latin American Restaurant
4577,4d93f68545ae548101cefaeb,Burger Joint
4578,4b8ac1faf964a520057f32e3,Diner
4579,4d02de137d9ba35df95e5c23,Department Store
4580,4bf1a31b78cec92868a4ba86,Restaurant
4581,4eb5772e61af0dda905d4d3a,River
4582,4c5b163f2091a5933dff60d0,Donut Shop
4583,4e4e404ebd4101d0d7a5f9ad,Donut Shop
4584,4cc4eb5dbde8f04d3774ae4b,Fried Chicken Joint
4585,52ab5bf311d20cca1f344474,Market
4586,4cb91373035d236a15ced14e,American Restaurant
4587,4f19c825e4b0a9e6dbb1635d,Gym
4588,5181be4e498ea21a9e4c5578,Park
4589,4e754b70d22d80eb33275e95,Bakery
4590,4c5c72c26147be9aee4d8f09,Park
4591,4c3afb3d4565e21ebfe6556a,Grocery Store
4592,4b3bdcb6f964a520e67c25e3,Coffee Shop
4593,4aefc87df964a52033da21e3,Food
4594,43027e00f964a52002271fe3,Taco Place
4595,4b464593f964a5201c1c26e3,Mexican Restaurant
4596,5397b842498ea56da1541a95,Mexican Restaurant
4597,4b17118cf964a520c9c123e3,Fast Food Restaurant
4598,4c37f8a83849c92844cebeb1,Ice Cream Shop
4599,4ab55445f964a520fc7320e3,Latin American Restaurant
4600,4b64c062f964a52048cd2ae3,Taco Place
4601,4b83365ff964a520a1fd30e3,Sandwich Place
4602,5a2374d9dff81515f41f4148,Gas Station
4603,4adcd519f964a520553021e3,Deli / Bodega
4604,583fb1c154073d3a451ae1dc,Southern / Soul Food Restaurant
4605,4d2cbce5a40da35da4008c77,Mexican Restaurant
4606,4ce599b4678aa0937c60d7ea,Liquor Store
4607,50e517f5e4b0fa936d375317,Taco Place
4608,4b84422af964a520e12a31e3,Light Rail Station
4609,4bdca9032a3a0f4711d7b3b6,Fast Food Restaurant
4610,4ba56596f964a5201a0339e3,Ice Cream Shop
4611,5000c055e4b0444ec1b77f47,Dessert Shop
4612,4cd7123267adf04dc46a3691,Mexican Restaurant
4613,4b491f5ff964a520db6626e3,Pet Store
4614,4c5af414b05c1b8d5e7fd9b1,Chinese Restaurant
4615,55525993498e20b770c431ce,Auto Garage
4616,4f32027019833175d60955be,Food
4617,555f6469498e8d411c18b35e,Convenience Store
4618,4b89f478f964a520815832e3,Theater
4619,4bc00d75461576b003be7932,Convenience Store
4620,4be34480660ec9288b9ecb3b,Pizza Place
4621,4b6c8aeef964a520e4412ce3,Donut Shop
4622,507611cee4b05c1d7e697b8f,Bookstore
4623,5b0b3aa69f8a9f002cb49f90,Garden Center
4624,592e5293a35dce33d1f40911,Business Service
4625,4dcc1dd61f6ea1401d4f6edb,Plaza
4626,4bf6d917508c0f4740fc3c31,Gym / Fitness Center
4627,529099d9498e26f1232a3b29,Health & Beauty Service
4628,4b6f122cf964a52005db2ce3,Bakery
4629,3fd66200f964a520dcef1ee3,Greek Restaurant
4630,4b975d77f964a520050135e3,Mexican Restaurant
4631,4fde7c4de4b044d93c0c3e6b,Bar
4632,53bda858498e4638acfa2da0,Sandwich Place
4633,4b65103ef964a52039e22ae3,Mediterranean Restaurant
4634,4debec8cd22da22d4efa9e64,Bakery
4635,4a77c12bf964a52018e51fe3,Taco Place
4636,4a7df030f964a52043f01fe3,Fried Chicken Joint
4637,4f029d57722e0f07749f53da,Taco Place
4638,4bf5e8fb004ed13ad3a841a0,Museum
4639,4c256a21c11dc9b6cd472724,Park
4640,4cf9ee55d7206ea8f5163669,Motorcycle Shop
4641,4e18af5fb61c8f9ada4e5ac8,Dessert Shop
4642,4aab17c4f964a520e15820e3,Kebab Restaurant
4643,52892e6611d2f94174a117cd,Fabric Shop
4644,4b83301ff964a5207dfc30e3,Ice Cream Shop
4645,55b15d17498ee9a4dd49610d,Coffee Shop
4646,4ba59067f964a520a31239e3,Pizza Place
4647,4c4f1095d667d13a596a6ea1,ATM
4648,4ccf20d67f56a143819ec5a6,Coffee Shop
4649,4b0c4a14f964a5208b3a23e3,Rental Car Location
4650,4c910411238c6dcb7e7dbc55,Convenience Store
4651,4b5be97cf964a520e81c29e3,Clothing Store
4652,4c300e8c452620a119af1e0f,Pizza Place
4653,4ade22a6f964a5205d7321e3,Fast Food Restaurant
4654,4c5a3402b05c1b8d45e1d7b1,Pizza Place
4655,4c4351dfda3dc92821c2cbb9,Rental Car Location
4656,4ba5898ff964a520621039e3,Food Service
4657,4bff0853daf9c9b6c5acf9ef,Rental Car Location
4658,4aa57dacf964a520964820e3,Grocery Store
4659,4e8ce4096da1d5bdcefec333,Rental Car Location
4660,4bf573c6cad2c928d7129d99,Burger Joint
4661,4b5a1848f964a520d5ac28e3,Sandwich Place
4662,56f31686498e5c83ae1cc97a,Middle Eastern Restaurant
4663,4a873271f964a520310320e3,Pharmacy
4664,578d276a498ed96114d445bf,Automotive Shop
4665,4d49caca9544a09314392ce7,Asian Restaurant
4666,563ecac1cd10564a8017d305,Pizza Place
4667,4b918b8ef964a52062c433e3,Sporting Goods Shop
4668,4cd48d80fb595481bcfed850,Paper / Office Supplies Store
4669,4c93cb4a533aa093ed43b945,Mexican Restaurant
4670,580a8f3d38fa7952270a4867,Persian Restaurant
4671,4d699edb82cba0931c3dddd8,Department Store
4672,4b6b5cbcf964a5208a032ce3,Burger Joint
4673,4fa48fefe4b0dd0f11fd387b,Taco Place
4674,4b730032f964a520d9942de3,Grocery Store
4675,4bb95cbc3db7b7135345229a,Fast Food Restaurant
4676,520298d8b5895d66d9e6c470,Discount Store
4677,4f3d5013e4b0a92482f71903,Mobile Phone Shop
4678,4e31c4312fb6ede816e39edc,Video Store
4679,4c080c07009a0f470d7ce5bf,Fried Chicken Joint
4680,4ba7e765f964a5205cbd39e3,Pharmacy
4681,4c8a8c7f2e33370406aec441,Sandwich Place
4682,4da0bc0b2939b1f75159e556,Health & Beauty Service
4683,4c5eb2d39b28d13ac3f25c70,Fast Food Restaurant
4684,4e3b257c18a83d5b2825215c,Burger Joint
4685,4f3230b419836c91c7bf02d3,Food
4686,51b0c92f498e8aadb13b865a,Pharmacy
4687,4c7537d93adda14304a106af,Burger Joint
4688,4c59b2495c57c9b6896f1b4a,Mexican Restaurant
4689,4e2476fcaeb70263954cb953,Bookstore
4690,4d1d4483f7a9a14358a60e9f,Burger Joint
4691,4c3e57c40596c92828368478,Check Cashing Service
4692,4dd2cf58fa7611af69e5e424,Food Truck
4693,4e8366978b81f6ea6f761d73,Bus Station
4694,4cb49decef1b3704c3475a00,Fast Food Restaurant
4695,4df647121f6e818dae09b8fe,Bakery
4696,4c4d0f8a7711e21efee9bca0,Mexican Restaurant
4697,4c4206f7da3dc92821d6c9b9,South American Restaurant
4698,4ed7e0551e1715f84b30d235,Financial or Legal Service
4699,4cba38dc035d236aec1bd94e,Mexican Restaurant
4700,4a6134f2f964a5201ac21fe3,Sushi Restaurant
4701,4c06f2cccf8c76b0c0573b65,Gym / Fitness Center
4702,5b0cb4163abcaf0039591876,Brazilian Restaurant
4703,4ec5a0c5d3e3e131f016d6cc,Intersection
4704,4b9ee31af964a520990837e3,Clothing Store
4705,4b787c49f964a5209bd12ee3,Park
4706,4b173d75f964a5201bc423e3,Pool
4707,4b6b0edff964a520e8ef2be3,Theater
4708,4aa16165f964a520764020e3,Massage Studio
4709,53df045f498e8fd8d8e3ed34,Taco Place
4710,4e45d32eb0fb93df2701eeb3,BBQ Joint
4711,4b64a54df964a5203ac52ae3,Bakery
4712,4ba5a6bff964a5207e1939e3,Bar
4713,4f75a626e5e8f16c87566797,Performing Arts Venue
4714,4c16b7ca955976b07f00a5f6,Mexican Restaurant
4715,4c11ef6017002d7f2d11e709,Nightclub
4716,50e4af3de4b067b02e8b8842,Taco Place
4717,5c26b8de83e380002ca0b315,Bubble Tea Shop
4718,562a809a498ee28d84e02a03,Restaurant
4719,4d94ece2af3d236ae179e6c6,Coffee Shop
4720,4c5f75d71e5cd13a36c09fed,Motel
4721,4d9e3a0491cb236a18166397,Historic Site
4722,4b19261cf964a52080d823e3,Fast Food Restaurant
4723,4b2d7941f964a5206fd724e3,Convenience Store
4724,4bd7626d09ecb71378be467c,Recreation Center
4725,4b198569f964a520c7de23e3,Caribbean Restaurant
4726,5bc1a4b435811b002c0450c3,Cocktail Bar
4727,4b3c0b75f964a520e98025e3,Pharmacy
4728,4a904a5ef964a520181720e3,Coffee Shop
4729,4b9c3e8cf964a5206e5836e3,Asian Restaurant
4730,57d2ccfa498e018d17993262,Convenience Store
4731,4bc15466b492d13afd02a660,Art Gallery
4732,4bad3edbf964a520893d3be3,Asian Restaurant
4733,4b6019a2f964a520dad529e3,Fast Food Restaurant
4734,4ba71e60f964a520a38139e3,American Restaurant
4735,4d1e8a97f7a9a143e9b31b9f,Filipino Restaurant
4736,4c11f2276e5dc9b6f2f6b02d,Hotel
4737,4f75d972e4b0a6fdc6aff974,Trail
4738,4c3e043fca012d7ffae52ebe,Gym / Fitness Center
4739,4ddab7b71850807ea466c6c3,Park
4740,4d76a851ac39721efbbda413,Park
4741,530cfdc2498e841e930bdf6e,Recording Studio
4742,5179c379498e5b40568f3d4e,Music Store
4743,4ba52651f964a52030e438e3,Furniture / Home Store
4744,4d9a64c0674ca14397c4ba43,Food Truck
4745,4bfd71e5f7c82d7fd9328e04,Intersection
4746,55efad22498ed3a30939be58,Assisted Living
4747,4bf4793c6a31d13a97d5952e,Convenience Store
4748,4c79feb997028cfabf20ddfe,Mexican Restaurant
4749,4be99d1aca97d13a5d6f6c77,Clothing Store
4750,4c0ff575b93cc9b684fc55e0,Gym Pool
4751,580eb06038fad0747ba658d3,Market
4752,4b53838ff964a52091a027e3,Latin American Restaurant
4753,4be9d48d62c0c9280022e0d4,Breakfast Spot
4754,55e91cb8498e64d23a680b0e,Convenience Store
4755,4dc3073fc65b89d3ca3163ae,Fried Chicken Joint
4756,4be74816cf200f47fc85153c,Hardware Store
4757,4bfb35a9d0382d7f5673c90a,Flea Market
4758,5ac421ac7dc9e117001c9f60,Chinese Restaurant
4759,4bec533dfd60a59387d63af1,Video Game Store
4760,4d7bd24c7498a1cd2dd571fc,Video Store
4761,4b201953f964a520322d24e3,Sandwich Place
4762,516cae76e4b0aced38903eba,Discount Store
4763,4c588bced3aee21e2c126655,Pizza Place
4764,4b777783f964a5204b9c2ee3,Grocery Store
4765,4c55cb6f72cf0f4713bcd7d6,Pizza Place
4766,4b676925f964a5203a4d2be3,Mexican Restaurant
4767,4c451215f799e21e26ceaea2,Ice Cream Shop
4768,4b426cc8f964a520a9d325e3,Juice Bar
4769,4b6e625af964a5202bbb2ce3,Pharmacy
4770,40d62500f964a5204a011fe3,Coffee Shop
4771,4c5648e0b7a31b8d39d14dda,Wings Joint
4772,4c17ef25d4d9c92835afee29,Fast Food Restaurant
4773,4cf05e3f6195721e22203bc1,Big Box Store
4774,4c9029e6de3d236a35c86918,Chinese Restaurant
4775,5b357bed9fca56002cc1cceb,Marijuana Dispensary
4776,4bbbbcb4e5b0d13a18766e7c,Fast Food Restaurant
4777,4e210b9fe4cdf6859181e86c,Latin American Restaurant
4778,4f32b49b19836c91c7f1a9ce,Food
4779,4c4cab22e906c928ba10c03a,Restaurant
4780,4c6ae0e0e503c928ceba46b3,Park
4781,57524615cd103057597dc12e,Bus Stop
4782,4f1373b0e4b07e9ecc7ee397,Park
4783,56d1d437cd101e0855daf964,Health & Beauty Service
4784,4e5190656284416669aca849,Burger Joint
4785,4f43961619834bc91f57b4e4,Food
4786,4c7ad9e9df08a1cdf41fdf5d,Park
4787,4d1d84f0756e8cfaf9385054,Liquor Store
4788,4e8b87cc823129f4e09ced4f,Bakery
4789,5a112e73e179100ce12dc797,Jewish Restaurant
4790,50e4ebe3e4b02660b97ae1e1,Cuban Restaurant
4791,4df3b60518386ecb4e3175f9,Gastropub
4792,4e4350312271bdbcf666fd61,Art Gallery
4793,4f3812ade4b0a1f19786cbb8,Pet Service
4794,49fa6701f964a520f66d1fe3,Vegetarian / Vegan Restaurant
4795,5b5cc715d1a402002c2164b3,Café
4796,4a8faaadf964a5208f1520e3,Pet Store
4797,58af5c56084be5385112a297,Bakery
4798,590537169e0d54618931beac,American Restaurant
4799,504eab93e4b0519169080aba,Gym / Fitness Center
4800,56064f90498e9b2a6423b93f,Bar
4801,54710ab2498e14e5b769263c,Ice Cream Shop
4802,4a29e505f964a520f1951fe3,Latin American Restaurant
4803,4f1df344e5e82f0d0f2bff3c,Seafood Restaurant
4804,5aad81e7826444162785e303,Coffee Shop
4805,59317a88e185f3283a147aef,Pizza Place
4806,4a076dd7f964a5205e731fe3,Mexican Restaurant
4807,4c5cc16cd25320a13749c47a,Arts & Crafts Store
4808,4a071c3af964a52028731fe3,Coffee Shop
4809,515470eae4b0ba23c114855b,Café
4810,4c885ab4944e224b22011c85,Food Truck
4811,43d21a6cf964a5200a2e1fe3,French Restaurant
4812,54f611db498ed04823d004ba,Café
4813,4c2bcc38b34ad13a4d5feace,Latin American Restaurant
4814,5af5e1ac2387060024b80e33,Café
4815,4a9748dcf964a5203c2920e3,Indie Movie Theater
4816,5a7d23b9898bdc31d454c4cb,Mexican Restaurant
4817,4a75f99bf964a520d2e11fe3,Design Studio
4818,5230d9cf11d272b5c877c3c2,BBQ Joint
4819,5a25aefe2105c32bd8f83cce,Burger Joint
4820,4c66efed255e952147afd9d8,Mexican Restaurant
4821,460eb860f964a52016451fe3,Burrito Place
4822,4ac53bfcf964a52020b120e3,Convenience Store
4823,56a2cc3c237cabfdf390f701,Bakery
4824,56e4b877498e85d4fb467d36,Ice Cream Shop
4825,4c7c6515a141b1f7e8336b79,Spa
4826,4b608310f964a520c3ea29e3,Clothing Store
4827,4af25737f964a52078e721e3,Liquor Store
4828,579d030a498e4beb8cc1d513,Mobile Phone Shop
4829,4b908d95f964a520a98f33e3,Motel
4830,4ebb48eb93ad649fc1fc8daa,Casino
4831,5897b4aaa36ecd4f852f166c,Paper / Office Supplies Store
4832,4c579b04cc96c9b6ce7e792e,Liquor Store
4833,4b5cd406f964a520104629e3,Thrift / Vintage Store
4834,4b131df6f964a520529423e3,Donut Shop
4835,52f7d4c6498eb0c12137ae40,Trail
4836,4ee9b643a69def52ca092bb1,Whisky Bar
4837,4e909eeb775bfdaabc6a7690,Smoke Shop
4838,4c59ec88f346c928ebcc4dca,Bus Station
4839,4e12483822713f7d7bd8bee7,Pool
4840,4da021b797b58eec1ffff444,Nightclub
4841,4f688dc2e4b04bea43b1a3a6,Intersection
4842,49c291eaf964a52003561fe3,Winery
4843,5a245aced0a14909feb2325f,Art Gallery
4844,4ab4edd0f964a520ac7120e3,Golf Course
4845,540c8cc7498e8f0de56c419e,Trail
4846,540c7910498e51f0a528717e,Trail
4847,4b88c991f964a520670d32e3,Trail
4848,4ba4edf4f964a5206dc438e3,Diner
4849,5a880b77dee770021734c14d,Cultural Center
4850,4bef1081f2712d7f2541fbd8,Monument / Landmark
4851,4a1999dbf964a5202a7a1fe3,Chinese Restaurant
4852,518efe80498e6b6a86ad43fe,Movie Theater
4853,4c61bb02de1b2d7f0197e070,Korean Restaurant
4854,4a1f41bdf964a520157c1fe3,Neighborhood
4855,4bc36a9cabf49521ddbac393,Clothing Store
4856,4cb5e8c356fca1cd6c6e5218,Bakery
4857,554ceb3b498ebef3567fdc5d,Shipping Store
4858,50873b96e4b0ac6b8a4fe4a0,Food Truck
4859,51f16a382fc60fa21d1680cf,Smoke Shop
4860,5bafd3d1f05ca8002d9c47f2,Music Store
4861,55638da2498e6fdf843c0fc7,Vegetarian / Vegan Restaurant
4862,4d8bf548c640224ba5796e54,Accessories Store
4863,4ccb124d511b236a544be8c9,Korean Restaurant
4864,5172a914e4b082438526cec2,Flower Shop
4865,58d8476bfc73d41f630ab404,Dessert Shop
4866,4ea87eac29c2fa482163d3e4,Convenience Store
4867,567326dd498e84771a5de604,Shopping Mall
4868,5b086bcc8e886a002ccb1f27,Marijuana Dispensary
4869,4db73055b3dc4183bacabcd4,Electronics Store
4870,53b5c7a8498ecdc1647bb68f,Breakfast Spot
4871,4ff0fa63e4b05e4a2f19eaca,Convenience Store
4872,4ba08263f964a520577037e3,Pizza Place
4873,4dee93a0d4c019425301dd4e,Bookstore
4874,595069a282a7501d3e2a957b,Bookstore
4875,4dfbd57cb61c84188eeab4a8,Liquor Store
4876,4be9d7034f5576b0cb11b396,Art Gallery
4877,4ddf179252b16128c611b8fc,Lounge
4878,5b985a723731ee002c772ed3,Bar
4879,4e7babb38130a7474b1186a2,Art Gallery
4880,59cd9e290c9f3133d3126128,Soup Place
4881,56205bfc498e6e0ed7ce933f,Hawaiian Restaurant
4882,56eb7617cd1036573fed6a33,Wine Bar
4883,4a7dc4a6f964a52089ef1fe3,Middle Eastern Restaurant
4884,43446900f964a52071281fe3,Performing Arts Venue
4885,546d6b91498eef03ca168a17,Bar
4886,5816677238fa91a233fba380,Japanese Restaurant
4887,545c57e8498ec095fd82cb82,Music Venue
4888,5b9b3c359e0d54002c25b457,Cocktail Bar
4889,5636cb27498e56916db9e34c,Burger Joint
4890,4b915a11f964a52066b533e3,Neighborhood
4891,5765d671498ecede74a6a425,Street Food Gathering
4892,59b444312632ec5e05486a11,Museum
4893,5c5152993731ee002c0c4b5a,New American Restaurant
4894,568c7b02498e0b9eea2126cd,Brewery
4895,57a28b3138fac2fe3185da54,Shopping Mall
4896,551782cb498e3df96a041cc8,Coffee Shop
4897,5257427e11d22ee494571504,Italian Restaurant
4898,51d1f0f88bbd024bb3e68e1e,Climbing Gym
4899,5af89bb3acc5f5002c0748e0,Café
4900,56b698b0498e81e733433c41,Italian Restaurant
4901,49f29e80f964a5204d6a1fe3,Mexican Restaurant
4902,4ed02e3ab8f7971d6a62c0f8,Wine Bar
4903,4c73306c8efc37045e26157d,Spa
4904,5193ea38498e2ec0f819d562,Coffee Shop
4905,5380def5498ef71aaae6434a,Arts & Crafts Store
4906,4f0653cde3006a5e0e1bbf51,Bar
4907,596bcba11c0b340b75548526,Food Stand
4908,5b4fd952b6eedb002c7e25be,Seafood Restaurant
4909,4af397dcf964a520d0ee21e3,Art Gallery
4910,49fc2dcbf964a5208a6e1fe3,French Restaurant
4911,4a16da26f964a52012791fe3,Burger Joint
4912,4d18c22dbb488cfad547b7d4,Candy Store
4913,5be50e7b270ee7002c603fd0,Fried Chicken Joint
4914,4a87249ef964a520d90220e3,Residential Building (Apartment / Condo)
4915,4b9c1ce4f964a520654b36e3,Asian Restaurant
4916,59c816de8ad62e797678594e,Food Stand
4917,58978d9c65be585d71cad785,Food Stand
4918,5ac06d25b040560f6d796a31,Miscellaneous Shop
4919,5a8348f6c62b4930ba732ee6,Japanese Restaurant
4920,4d9cecc548b6224be717199f,Shoe Store
4921,4efd37de77c885c33336fe82,Shopping Mall
4922,588e4ae588cfcc07bdcccd14,Juice Bar
4923,5511bf72498ebc3afd17ccce,Deli / Bodega
4924,53b36b42498eeaf36b79f32e,Art Gallery
4925,4d7ad06d51a3a093d5a69bb3,Brewery
4926,49b064dcf964a520bc521fe3,German Restaurant
4927,4e992c725c5caa2f44ec6955,Pie Shop
4928,49f7b966f964a520d26c1fe3,Japanese Restaurant
4929,5245b6610493d5f1808093cf,Arcade
4930,4b909a5cf964a520d59133e3,Art Gallery
4931,575cab45498e32bff9f4208b,Ice Cream Shop
4932,565ddc0a498ee555d26003aa,Brewery
4933,4a3ddb6cf964a520b7a21fe3,Bakery
4934,4a919ef2f964a520fe1a20e3,Sushi Restaurant
4935,4ebc8a11722e45315de4bbab,Men's Store
